timestep,week,duration_h,demand_MW_s0,demand_MW_s1,demand_MW_s2,demand_MW_s3,demand_MW_s4,demand_MW_s5,demand_MW_s6,demand_MW_s7,demand_MW_s8,demand_MW_s9
1118,159,24.0,59911.79,56648.24,61824.84,58295.99,57781.18,58906.48,62655.71,55940.30,58458.44,56657.32
1119,159,24.0,61261.79,59354.63,61441.08,58928.42,56336.23,59245.52,62303.73,57846.97,59528.89,58740.04
1120,160,24.0,58333.58,55806.08,57390.82,58939.85,51143.20,58703.50,55289.79,52322.86,56807.05,56189.00
1121,160,24.0,55458.53,54586.19,55915.07,56693.90,49384.81,54046.08,52308.88,51833.81,53620.64,54081.13
1122,160,24.0,63365.43,62094.04,63073.17,61531.80,57346.18,60620.07,59781.17,58145.80,60750.38,59575.48
1123,160,24.0,63085.67,62952.33,62969.38,61342.81,58564.62,59863.27,60190.24,58747.86,61967.59,60320.78
1124,160,24.0,63297.07,62815.12,64509.52,59555.96,59290.02,58918.22,59784.86,59430.10,59764.97,61821.65
1125,160,24.0,62116.77,62143.19,63329.74,59098.11,58442.96,58916.64,61970.94,57074.07,62551.26,63871.58
1126,160,24.0,64563.40,61792.06,65187.22,58201.94,59966.24,60142.07,61794.55,59585.58,62977.99,61893.49
1127,161,24.0,57417.06,57642.89,59082.69,57060.51,55893.14,54340.66,58015.54,53556.15,58447.75,56558.18
1128,161,24.0,54403.73,55346.42,56867.93,54833.55,52574.59,52257.97,55191.79,52110.22,55325.86,54551.05
1129,161,24.0,61718.25,63122.44,64121.62,62581.47,59896.24,59613.62,60960.64,60494.87,62358.83,63234.89
1130,161,24.0,62539.76,61708.92,63265.04,61000.38,58253.38,60619.87,62499.58,62299.56,63067.19,62935.79
1131,161,24.0,62501.20,61158.18,65959.58,61505.67,60558.35,62091.53,62580.70,62729.81,62538.91,65265.20
1132,161,24.0,62865.46,62032.76,66136.89,62682.61,57469.26,61104.14,65251.95,60523.69,63468.67,62006.28
1133,161,24.0,63240.46,61035.25,67564.35,65625.94,60333.31,59899.18,62995.59,63928.18,63926.65,66420.16
1134,162,24.0,59164.70,56818.23,59819.92,61227.04,58969.69,56852.01,59165.50,55773.84,59119.17,60740.61
1135,162,24.0,57257.58,54395.84,57426.21,57963.45,55254.62,54526.66,57729.98,54940.43,56842.37,57763.01
1136,162,24.0,65150.32,61890.99,66666.40,62456.19,61510.36,64319.26,66882.32,61470.85,65711.91,65634.62
1137,162,24.0,65197.07,62707.81,66333.81,58532.46,59652.30,68424.66,68077.91,61942.63,66336.23,67261.89
1138,162,24.0,62127.22,63846.05,64766.65,61883.38,59898.21,70644.06,69574.03,61912.04,66170.38,66904.69
1139,162,24.0,65647.22,64665.46,68706.89,64830.88,57892.64,72115.85,66840.33,60339.82,64764.27,66283.00
1140,162,24.0,61961.10,62853.50,64979.88,65810.25,60524.54,68652.64,67631.65,63551.70,66018.27,66114.33
1141,163,24.0,60607.84,59532.27,61452.97,61921.42,55846.63,67832.55,63683.78,53913.84,61895.68,61222.66
1142,163,24.0,57013.51,56473.58,59202.85,60107.36,55330.13,64149.81,61132.33,52748.16,60525.51,58908.51
1143,163,24.0,60942.12,63598.36,67167.19,67426.23,65051.38,64517.84,67077.73,59796.62,67371.97,67215.72
1144,163,24.0,62975.54,64788.08,66980.30,68221.12,65289.56,65056.41,67536.84,60429.27,67391.61,63503.85
1145,163,24.0,63738.26,65057.33,66975.09,69612.93,61991.13,63796.48,62723.78,58831.75,66835.14,66105.18
1146,163,24.0,60837.19,66546.56,68138.04,66627.50,67696.66,63588.69,61284.95,60307.49,66473.45,62881.78
1147,163,24.0,61794.47,65585.71,68332.71,65403.88,65458.77,66517.96,65003.48,61066.29,67579.14,61485.47
1148,164,24.0,55838.40,59644.79,56720.85,61672.28,62101.84,57009.49,65885.50,55146.19,61230.14,52949.51
1149,164,24.0,56446.00,60909.45,58177.41,61456.80,62248.87,58422.55,66037.29,56766.29,63110.90,52513.13
1150,164,24.0,64366.81,70324.28,68299.64,67509.18,65128.89,68832.65,70128.58,62789.09,69877.77,61955.51
1151,164,24.0,66822.66,71101.22,68696.42,70297.13,63531.92,69242.58,68785.80,62755.47,70879.13,62483.11
1152,164,24.0,68711.48,70395.70,70878.88,69132.96,61489.65,69236.93,69767.85,62872.06,66867.65,64324.71
1153,164,24.0,64807.95,71435.15,71353.53,66129.43,63585.28,72388.64,68343.79,63724.97,63803.45,68312.24
1154,164,24.0,68375.35,70489.72,66486.10,66640.25,61286.00,72846.07,72492.91,63863.14,67222.43,67449.19
1155,165,24.0,62258.65,62930.01,63017.35,62374.86,56123.42,69374.57,65463.06,54584.03,59688.77,60483.27
1156,165,24.0,58010.51,59327.95,58969.28,59931.82,50876.20,67783.00,61384.24,53428.17,56784.25,59939.66
1157,165,24.0,59483.75,59455.28,61915.75,62901.79,54552.27,71322.02,64401.70,52926.24,59675.58,63648.65
1158,165,24.0,57748.43,58168.57,61429.49,61353.16,52756.87,68965.24,62000.10,54271.49,59866.95,63378.95
1159,165,24.0,63989.49,65249.03,71653.73,65128.95,59987.30,69412.06,70616.32,64739.41,68994.92,67896.32
1160,165,24.0,63604.07,65768.99,72499.71,66546.47,60565.64,67676.91,72331.10,62720.38,70335.96,68532.51
1161,165,24.0,64564.23,62928.02,68805.07,71026.73,63233.98,68772.64,68130.78,67539.60,68163.27,68530.33
1162,166,24.0,63892.05,59180.22,66464.04,67515.65,60855.79,62984.43,63060.24,62623.24,68099.61,63556.23
1163,166,24.0,61484.34,58316.63,65661.31,66169.17,56125.35,61669.38,59600.57,60457.61,64666.80,60662.69
1164,166,24.0,70358.98,67647.43,74722.98,73763.86,64834.05,70235.85,65587.16,66193.13,69231.66,70140.49
1165,166,24.0,72094.33,68369.09,76582.19,75263.05,65451.38,71055.69,65516.24,65897.08,70435.72,71137.60
1166,166,24.0,74475.21,67746.60,76379.27,75952.67,66288.16,71555.94,66299.24,67182.76,71748.61,72849.25
1167,166,24.0,70874.09,66109.91,77988.02,76826.45,66087.63,70763.77,67501.16,68755.41,69331.59,71874.85
1168,166,24.0,73307.13,65778.09,78518.68,79940.56,65429.30,68065.62,68336.52,70529.40,72186.05,74666.74
1169,167,24.0,68592.10,61253.16,72989.40,77100.45,62928.01,63346.05,63508.15,62695.71,65234.28,67555.62
1170,167,24.0,69645.14,61814.37,72582.96,74735.47,61755.48,61088.64,61889.90,60444.55,61442.19,64242.25
1171,167,24.0,76068.51,71037.51,78600.52,73016.06,70083.44,69501.30,71094.65,70280.67,68057.71,70390.54
1172,167,24.0,71257.35,72448.81,76129.84,71501.02,66904.35,69306.34,75332.47,68859.13,68581.00,70221.48
1173,167,24.0,75947.68,71379.16,78362.11,73501.09,71210.30,71897.96,76964.28,72036.24,69507.12,71501.13
1174,167,24.0,76605.04,73078.86,77531.54,74764.18,69445.76,72920.70,76770.27,70531.35,70279.39,71780.28
1175,167,24.0,74020.75,71971.88,76127.44,74006.35,68233.79,74288.97,76034.83,72329.82,70447.45,72578.60
1176,168,24.0,71004.32,68343.21,70167.43,69551.87,65319.22,69129.56,68583.32,65628.13,61635.86,66643.41
1177,168,24.0,68824.94,67572.25,66925.61,65761.62,62451.33,69233.46,65696.77,63890.94,60250.68,63873.68
1178,168,24.0,67848.86,68383.69,75492.62,74060.52,70383.15,79505.05,74352.12,70803.33,69633.14,73109.21
1179,168,24.0,68643.16,69574.18,78150.13,75181.30,70299.81,79222.29,77271.06,70868.47,71148.52,76476.50
1180,168,24.0,65702.53,71994.03,78457.37,76417.59,70811.82,81649.57,76211.12,70148.39,70150.22,77394.96
1181,168,24.0,66022.26,72717.45,76023.04,79404.69,71675.69,82110.11,73084.24,71684.65,71255.09,73786.09
1182,168,24.0,67910.48,70720.07,74063.46,80031.01,73407.33,79373.00,76050.66,72559.01,70465.18,70193.72
1183,169,24.0,59883.19,68614.41,69349.91,79141.37,67228.50,74618.71,70909.51,68119.31,65836.49,63939.71
1184,169,24.0,59530.25,62895.68,67307.87,78694.15,67420.04,70754.15,68517.79,68715.87,64868.38,62256.39
1185,169,24.0,67533.53,67830.55,76172.53,81644.05,74082.17,79054.66,74908.22,76672.15,71813.44,73141.23
1186,169,24.0,68582.66,66940.38,73161.63,81310.44,75062.44,78752.29,73115.16,77004.85,70191.18,73697.82
1187,169,24.0,69255.55,68433.00,75987.70,81807.18,72099.92,74461.06,72422.80,77225.57,73770.81,73842.02
1188,169,24.0,64570.78,65401.10,77008.47,80014.70,73310.43,77667.20,74090.85,78884.07,71609.47,73654.26
1189,169,24.0,67154.78,66551.07,76461.80,79308.10,71136.66,80332.75,73887.82,74268.26,70849.97,73739.97
1190,170,24.0,60318.35,60880.84,70089.61,74056.15,68704.61,73373.74,67962.58,72617.30,65491.72,69164.91
1191,170,24.0,60331.86,60915.46,68298.24,72830.32,65661.09,67822.87,65323.28,70381.08,63180.34,66958.41
1192,170,24.0,67663.60,67677.53,76034.59,73746.60,70955.79,74753.94,73762.17,79391.01,72164.91,75479.74
1193,170,24.0,67791.08,67859.12,76117.98,73621.85,72991.69,75744.51,74323.52,78354.35,75632.67,77277.60
1194,170,24.0,66019.13,68213.86,77493.32,75409.75,73782.51,76179.01,74488.04,82993.88,77403.25,77498.55
1195,170,24.0,70784.29,69379.06,75118.81,75585.68,74932.32,76134.36,76450.79,84045.88,77189.34,76933.38
1196,170,24.0,69297.82,71483.42,79160.47,75962.27,74149.33,75896.19,73538.50,84745.40,76499.85,77324.94
1197,171,24.0,68182.97,68102.41,71121.20,70081.89,74592.89,73541.92,70215.34,79704.85,76995.45,72374.50
1198,171,24.0,66166.60,64304.44,66404.56,66935.40,71433.42,72516.77,69403.21,77254.35,74729.85,67558.26
1199,171,24.0,70818.08,71833.44,72443.17,75022.87,71224.69,76528.41,76976.25,81749.15,76392.47,74841.83
1200,171,24.0,72299.42,72565.71,76241.78,76936.75,71170.06,77314.95,75353.60,78355.09,77773.81,73893.52
1201,171,24.0,71549.49,71641.99,71737.11,75073.38,71229.37,73398.11,71817.53,80698.07,72676.61,71851.16
1202,171,24.0,68622.78,67854.75,65168.31,68817.12,66910.25,69120.72,73324.28,75899.88,63822.72,66018.69
1203,171,24.0,70180.64,72916.52,69576.24,68418.60,67895.15,74799.91,78638.77,75825.31,65819.64,69011.55
1204,172,24.0,65728.62,72962.72,67402.08,65709.81,66549.43,75111.49,75311.64,76149.91,62883.35,65008.64
1205,172,24.0,63324.44,68649.48,69914.06,64602.23,64549.20,75506.20,72987.59,74509.27,61685.95,62364.59
1206,172,24.0,69201.85,68528.75,77132.77,70713.70,66915.18,80688.03,77167.36,81269.75,66488.97,69804.31
1207,172,24.0,67815.87,69547.13,76906.97,72981.56,62875.17,80666.02,75305.86,82276.19,66882.38,69456.17
1208,172,24.0,69756.86,66532.23,74589.61,72267.98,58707.00,78488.11,72950.95,80976.25,65116.76,66989.48
1209,172,24.0,63091.04,55457.28,69180.22,65382.77,59420.93,74241.84,67641.54,75244.56,65554.02,61975.12
1210,172,24.0,64790.16,62431.84,72103.66,65707.65,64791.05,79295.95,68293.97,74153.42,72104.12,66598.52
1211,173,24.0,63854.87,61381.72,72201.83,64601.11,69061.52,83309.73,70433.73,74791.30,72675.14,64951.62
1212,173,24.0,64676.78,64081.14,69366.92,64143.21,67702.42,82124.47,69019.77,69888.77,71739.61,63629.05
1213,173,24.0,71782.59,72080.07,75427.68,73886.42,71671.62,87462.00,75924.50,74263.05,79687.44,75395.98
1214,173,24.0,71036.16,69654.01,75491.18,75049.53,74173.26,88042.70,75218.41,76860.62,81181.01,79263.22
1215,173,24.0,69261.83,67731.67,75141.70,75801.45,78695.00,86135.16,74098.92,75200.33,79840.30,76663.07
1216,173,24.0,69801.32,69052.58,78252.63,75877.58,74250.56,83959.42,75303.29,77218.88,78364.97,74662.26
1217,173,24.0,69818.78,68975.64,79122.90,76635.93,74450.19,85273.49,80019.75,76773.71,82773.73,76838.42
1218,174,24.0,66217.72,62891.50,72125.03,72350.52,73190.06,81643.08,74675.73,72945.25,77786.66,72094.53
1219,174,24.0,65384.51,60343.98,69526.28,67973.26,74440.53,80918.87,72032.79,70202.49,76491.28,67938.03
1220,174,24.0,73396.11,65795.45,77619.26,76507.59,76217.08,85925.73,77694.33,76603.36,80122.87,76642.41
1221,174,24.0,76534.05,68291.15,74571.47,78321.96,74319.09,84818.42,80946.91,73646.22,81125.63,76568.21
1222,174,24.0,78411.87,70956.61,76455.47,77516.79,71174.59,84804.39,84219.99,75100.14,81364.51,79073.67
1223,174,24.0,78695.80,72066.86,75348.76,80603.87,70271.20,85129.16,85418.60,76690.34,80604.13,74376.50
1224,174,24.0,75449.29,70436.18,74635.81,80295.43,68424.21,84238.00,83493.84,75776.72,80723.59,72115.08
1225,175,24.0,74577.92,69704.23,71988.67,71667.87,67298.89,77266.26,79339.05,70897.96,78998.00,67773.95
1226,175,24.0,73682.50,67393.57,68909.66,66189.05,64505.09,73583.23,75640.19,66163.41,76373.85,64233.53
1227,175,24.0,77920.24,75096.61,76370.26,75526.03,68585.74,83031.59,77696.69,77158.66,78976.78,69687.65
1228,175,24.0,78090.53,75706.31,76985.49,78951.54,68291.04,83105.89,78066.98,77333.34,79760.43,70721.49
1229,175,24.0,74357.61,74073.38,75369.79,77780.28,70215.88,84188.03,78575.64,78043.11,76292.33,73961.29
1230,175,24.0,73008.03,74894.26,75549.08,74990.91,70421.32,81309.55,79767.02,78309.02,74414.04,74106.78
1231,175,24.0,72313.76,77118.17,75644.11,75179.42,71560.62,79804.70,76206.84,78801.51,77895.67,73457.67
1232,176,24.0,68205.73,76339.91,72658.57,71352.65,70564.53,73080.95,72028.66,79466.23,75986.71,66950.70
1233,176,24.0,65847.40,71813.23,70342.92,67738.60,67665.19,72766.54,70325.94,76743.19,75748.96,64779.34
1234,176,24.0,70336.03,75642.24,76599.16,77716.30,73071.36,74845.15,72953.77,77059.57,80200.19,71177.68
1235,176,24.0,72041.82,76901.35,80059.10,75829.45,77077.30,73233.36,73380.36,74962.06,79696.34,70878.44
1236,176,24.0,70549.15,76508.34,79401.73,75128.25,77663.79,74721.44,75602.51,74936.66,81190.36,71672.35
1237,176,24.0,71067.72,73687.36,77307.29,75955.59,71696.58,75406.07,74730.25,73662.78,76963.80,72852.37
1238,176,24.0,73048.84,75186.36,76101.42,76362.94,76454.87,76325.44,74486.15,75311.20,81316.23,74089.72
1239,177,24.0,65922.29,71018.85,74447.86,70166.55,77141.72,70970.98,69893.13,71332.60,74634.95,68309.39
1240,177,24.0,65281.56,67021.06,73257.47,70262.24,75184.41,68394.30,65119.42,64313.50,64987.02,67569.96
1241,177,24.0,71860.91,67414.87,74572.14,75968.84,80199.14,74808.48,71685.08,71775.74,74316.09,74176.14
1242,177,24.0,71738.94,67097.27,74754.60,80867.15,79394.67,74600.34,69853.44,73818.82,77726.10,72424.91
1243,177,24.0,73857.90,67722.02,74959.76,81096.05,79227.51,75473.22,75147.77,72945.41,78772.23,74628.13
1244,177,24.0,74446.48,67303.79,72105.92,77545.40,80994.88,75292.63,73181.39,73660.72,76841.06,74097.35
1245,177,24.0,75439.43,66953.15,69380.46,74817.75,79593.98,74628.59,70977.92,76537.65,74608.12,72988.10
1246,178,24.0,72179.52,65638.70,67361.26,69041.98,79399.44,68903.30,64606.68,70796.20,69113.80,70371.24
1247,178,24.0,69384.40,65092.15,65038.69,65930.82,78435.27,65195.72,61517.70,68096.78,65622.41,65584.47
1248,178,24.0,71446.77,69782.61,73954.66,74464.83,82301.14,70318.85,68475.42,72440.73,75770.66,71159.25
1249,178,24.0,73012.14,67062.51,73658.05,78483.73,82421.58,74246.65,72519.46,74484.29,76462.68,72881.05
1250,178,24.0,76550.49,66253.51,74025.33,74465.53,81533.51,72250.09,73082.66,76817.46,79298.24,73299.72
1251,178,24.0,77345.31,66958.27,73970.00,74342.69,79664.70,72744.95,71878.60,73672.45,80416.95,73198.79
1252,178,24.0,77713.12,65598.70,77214.34,78033.14,80727.78,69719.46,71251.49,77347.15,83043.89,70400.60
1253,179,24.0,70673.10,58926.34,72110.25,72385.75,80902.83,67492.61,62777.25,71976.20,79393.58,68454.77
1254,179,24.0,66390.62,58292.63,69619.14,69654.14,78430.38,65315.33,58987.67,69715.56,78976.91,67116.59
1255,179,24.0,71304.49,65418.59,73131.14,78610.44,80447.68,66374.39,64610.71,73332.87,78585.25,70005.93
1256,179,24.0,66586.28,65700.65,74626.21,81329.08,79234.53,69217.72,69729.48,73986.83,81200.85,71074.41
1257,179,24.0,68579.43,67607.36,71529.25,80874.40,77912.30,66577.92,65689.83,70244.51,79813.75,72017.06
1258,179,24.0,71778.01,70628.13,74881.88,78872.91,77020.58,69453.04,68872.17,72692.88,79485.83,70966.69
1259,179,24.0,68854.23,69528.69,74000.22,76364.17,76621.37,71273.69,68830.54,73548.52,80698.75,70033.26
1260,180,24.0,70849.35,64387.74,67592.77,68808.95,68506.68,65928.60,61230.55,69784.84,73653.10,62691.62
1261,180,24.0,68047.18,61061.11,62618.69,65157.97,65747.53,61625.96,60032.19,69990.40,70511.19,62236.60
1262,180,24.0,68225.25,61371.74,72122.87,68773.51,70393.74,67322.45,64336.84,68739.58,75136.10,68487.36
1263,180,24.0,69530.84,59957.39,73816.36,70410.57,69193.15,69473.68,64883.29,68763.19,74824.69,65109.45
1264,180,24.0,68890.97,61643.03,73550.67,69913.83,69508.61,72017.78,64024.16,69965.66,73962.00,64202.31
1265,180,24.0,68387.42,61283.25,71284.93,69499.06,69412.19,72022.71,65489.49,67606.43,74423.54,64743.29
1266,180,24.0,69671.46,63572.57,73433.59,66927.45,70401.25,71976.82,66802.76,70652.44,76435.51,64738.79
1267,181,24.0,69212.34,58360.29,70382.88,60374.09,64688.51,68910.28,61238.03,67136.73,73999.99,64482.11
1268,181,24.0,67587.26,53732.28,65860.37,56679.42,64114.26,65751.68,59399.19,65222.08,74402.09,64598.66
1269,181,24.0,71641.32,63017.46,74041.71,64427.89,71240.57,69758.88,65574.39,66233.75,77127.23,70023.91
1270,181,24.0,69554.52,66863.27,74960.74,66103.76,73552.41,68699.37,65565.41,67187.65,77575.49,72010.70
1271,181,24.0,73584.79,65871.19,73277.39,66236.03,73488.58,67730.46,66458.09,66589.83,73545.33,72334.20
1272,181,24.0,75130.42,65945.46,73577.93,64715.78,71935.49,68871.89,68836.10,66409.86,71621.10,69835.13
1273,181,24.0,74525.72,66566.63,72858.35,65944.63,72881.38,70822.06,65778.93,64724.39,75688.94,72013.45
1274,182,24.0,71770.20,62202.49,65948.64,61640.54,71033.80,68448.75,61792.52,61477.07,72469.86,67043.64
1275,182,24.0,71282.27,61340.74,63040.46,59563.77,67117.92,64187.64,58485.70,58363.90,68058.37,62952.24
1276,182,24.0,72461.08,64312.38,69907.64,66793.19,71779.73,69455.99,67462.54,67328.89,72985.31,66431.47
1277,182,24.0,71969.98,65574.16,70458.71,66956.27,71427.19,70808.92,69345.15,69149.04,72528.22,67941.18
1278,182,24.0,71350.33,64202.60,72064.97,70443.81,72007.46,71535.73,70621.17,69027.65,70961.90,69488.88
1279,182,24.0,71239.97,67773.79,72186.57,67913.82,70223.04,70135.30,67830.96,70179.68,70551.10,68688.17
1280,182,24.0,70696.92,67227.29,73189.74,68720.32,70896.94,72088.56,69366.00,69865.83,71699.11,71080.75
1281,183,24.0,70430.09,63131.23,66984.95,61278.40,66577.16,67980.97,62956.47,64761.78,65716.93,65510.42
1282,183,24.0,66803.85,58149.98,65101.61,58469.21,63841.55,66691.14,58835.54,62973.11,63773.17,62038.25
1283,183,24.0,71254.27,63117.28,74350.18,58715.02,67058.77,69186.00,66595.85,61802.98,65629.51,68097.26
1284,183,24.0,67871.07,60041.45,74720.61,59499.30,67641.09,70162.44,65329.99,61915.01,67820.73,67822.32
1285,183,24.0,71589.45,61247.80,76178.28,61437.70,66995.48,69675.51,66653.96,62968.84,65989.80,67889.63
1286,183,24.0,68124.87,60639.73,75424.79,63315.18,65820.58,67972.71,69706.53,63344.08,65148.73,66887.77
1287,183,24.0,71863.89,61499.31,74487.50,63128.95,67339.85,68815.54,68269.48,67164.05,63930.96,70880.22
1288,184,24.0,67786.01,56882.14,67669.01,63004.50,62188.26,66966.93,64833.91,67474.12,57900.44,66516.17
1289,184,24.0,64796.53,53645.57,62275.00,59886.02,58763.23,64186.68,65170.62,67876.21,51252.90,61839.38
1290,184,24.0,71851.99,59812.40,67867.76,64757.84,62387.65,66375.05,67742.49,72330.35,59455.60,71065.73
1291,184,24.0,72850.59,60143.43,67482.67,64179.18,61890.46,65146.16,63460.99,72894.90,60188.39,70888.44
1292,184,24.0,72061.43,59152.42,69827.65,64759.35,65233.29,65328.52,64387.23,71375.75,62530.88,74348.24
1293,184,24.0,73586.91,59052.57,69947.28,59914.98,62868.61,66291.66,61287.72,71081.27,60571.70,74653.46
1294,184,24.0,75490.59,58558.20,69097.40,63582.69,63739.26,66260.66,63207.42,71519.82,61854.79,74938.37
1295,185,24.0,68634.77,53018.52,61241.96,60181.48,55625.41,61589.21,58377.20,66560.08,53565.50,66774.88
1296,185,24.0,66299.49,52654.97,57822.80,57181.00,53335.66,59538.56,56756.60,64865.27,51080.28,62966.57
1297,185,24.0,68506.40,58212.02,65258.96,57997.89,59810.12,60596.69,59499.64,65692.69,56035.56,73249.00
1298,185,24.0,65500.11,60463.23,69694.76,57183.04,61973.55,61420.40,59492.48,62933.41,58540.08,71481.28
1299,185,24.0,63782.92,59757.23,69728.63,55374.10,58930.50,61424.54,59078.48,64683.95,62801.40,68648.73
1300,185,24.0,64685.41,61883.41,69651.19,55026.45,58818.68,61726.80,59415.19,65179.78,61079.37,68283.53
1301,185,24.0,61785.95,62417.43,68205.26,60069.20,59940.28,61897.93,59593.62,64853.80,61493.32,65726.09
1302,186,24.0,59277.17,55113.94,61867.49,57525.76,59929.32,60973.23,54361.81,60625.12,58188.57,60569.75
1303,186,24.0,57907.10,54267.20,60362.55,54541.31,56833.00,59318.74,52670.93,58748.85,58337.39,57621.27
1304,186,24.0,60892.30,58286.18,61892.28,58649.28,60226.50,64509.25,60368.01,59024.78,61958.08,65397.86
1305,186,24.0,60021.77,57823.80,61492.36,60209.27,56498.94,62414.10,61443.26,58763.80,62113.46,63977.52
1306,186,24.0,59953.62,59792.67,61366.58,60243.85,57764.89,64778.97,61848.68,58832.56,60688.38,67402.69
1307,186,24.0,59926.00,54898.62,65737.10,60108.85,56800.74,64809.19,60983.16,58808.99,60049.76,67150.86
1308,186,24.0,57288.28,55263.57,61795.88,59612.28,55939.12,65166.45,59355.64,60022.33,59504.14,66567.96
1309,187,24.0,56068.18,52539.28,58930.00,57567.37,50358.67,59661.98,57234.53,54712.74,59132.45,60398.25
1310,187,24.0,54783.75,50584.59,55491.88,54460.66,48873.67,55877.52,52427.48,51742.50,57658.39,54014.69
